Row ID,State,Category,Sub-Category,Sales,Quantity,Profit
9201,New Jersey,Furniture,Bookcases,120.98,1,12.098
9202,New Jersey,Office Supplies,Binders,315.98,1,148.5106
9203,New York,Office Supplies,Binders,28.752,3,10.0632
9204,New York,Office Supplies,Art,114.95,5,32.186
9205,California,Office Supplies,Art,23.04,8,6.912
9206,Connecticut,Office Supplies,Art,15.48,3,4.4892
9207,Connecticut,Office Supplies,Paper,51.84,8,24.8832
9208,Illinois,Technology,Accessories,39.816,3,7.4655
9209,Washington,Office Supplies,Storage,16.06,1,4.1756
9210,Iowa,Office Supplies,Envelopes,7.28,1,3.4944
9211,Iowa,Office Supplies,Binders,5.4,3,2.592
9212,California,Office Supplies,Paper,19.44,3,9.3312
9213,California,Furniture,Furnishings,39.88,2,11.1664
9214,California,Furniture,Furnishings,79.44,3,28.5984
9215,Pennsylvania,Office Supplies,Labels,20.664,7,6.9741
9216,California,Office Supplies,Paper,32.4,5,15.552
9217,Texas,Office Supplies,Appliances,13.762,1,-24.7716
9218,Minnesota,Office Supplies,Envelopes,15.28,2,7.4872
9219,Pennsylvania,Office Supplies,Storage,44.688,7,3.3516
9220,Pennsylvania,Furniture,Bookcases,301.47,3,-204.9996
9221,Louisiana,Office Supplies,Labels,11.07,3,5.2029
9222,Louisiana,Furniture,Tables,1504.52,4,346.0396
9223,Louisiana,Office Supplies,Paper,25.92,4,12.4416
9224,Texas,Office Supplies,Binders,7.536,6,-13.188
9225,Texas,Office Supplies,Binders,1.408,2,-2.3232
9226,Texas,Office Supplies,Binders,4.144,4,-6.4232
9227,Texas,Office Supplies,Storage,52.752,3,-12.5286
9228,California,Office Supplies,Appliances,381.36,7,106.7808
9229,California,Office Supplies,Art,6.72,4,3.36
9230,California,Office Supplies,Binders,15.192,3,5.5071
9231,California,Office Supplies,Paper,58.32,9,27.9936
9232,Arizona,Office Supplies,Binders,946.764,6,-694.2936
9233,California,Furniture,Furnishings,94.68,9,31.2444
9234,California,Office Supplies,Storage,23.67,3,0.9468
9235,California,Technology,Phones,1091.168,4,68.198
9236,California,Office Supplies,Art,18.69,7,5.2332
9237,California,Furniture,Tables,568.728,3,28.4364
9238,California,Office Supplies,Binders,7.312,1,2.5592
9239,Ohio,Furniture,Furnishings,147.568,2,-3.6892
9240,Florida,Office Supplies,Paper,56.784,7,20.5842
9241,Florida,Office Supplies,Binders,5.607,3,-3.9249
9242,Florida,Office Supplies,Art,6.576,3,0.5754
9243,California,Office Supplies,Binders,14.304,6,4.6488
9244,California,Furniture,Bookcases,119.833,1,7.049
9245,California,Office Supplies,Art,5.56,2,2.224
9246,California,Office Supplies,Paper,32.4,5,15.552
9247,California,Office Supplies,Art,9.84,3,2.8536
9248,California,Office Supplies,Art,2.78,1,0.7228
9249,New York,Office Supplies,Binders,3.64,1,1.365
9250,New York,Technology,Phones,881.93,7,220.4825
9251,Iowa,Office Supplies,Binders,115.84,8,54.4448
9252,California,Office Supplies,Binders,107.648,2,33.64
9253,Arkansas,Technology,Accessories,199.95,5,63.984
9254,Arkansas,Office Supplies,Paper,12.96,2,6.2208
9255,Missouri,Furniture,Chairs,60.89,1,15.2225
9256,Missouri,Office Supplies,Labels,14.94,3,6.8724
9257,Missouri,Office Supplies,Binders,9.64,2,4.4344
9258,Missouri,Furniture,Furnishings,332.94,3,53.2704
9259,Missouri,Office Supplies,Binders,51.9,3,24.393
9260,Missouri,Office Supplies,Storage,64.96,2,2.5984
9261,South Dakota,Office Supplies,Supplies,25.5,3,6.63
9262,Washington,Furniture,Chairs,215.976,3,-2.6997
9263,Michigan,Furniture,Chairs,389.97,3,35.0973
9264,Michigan,Office Supplies,Appliances,269.91,5,53.982
9265,Tennessee,Office Supplies,Binders,11.673,3,-7.782
9266,Tennessee,Office Supplies,Envelopes,64.848,7,24.318
9267,Nevada,Furniture,Furnishings,14.56,2,5.5328
9268,New York,Furniture,Chairs,102.582,1,6.8388
9269,New York,Office Supplies,Paper,20.04,3,9.6192
9270,New York,Office Supplies,Binders,32.088,7,11.2308
9271,New York,Office Supplies,Binders,4305.552,6,1453.1238
9272,New York,Furniture,Furnishings,10.02,3,4.4088
9273,New York,Technology,Phones,631.96,4,303.3408
9274,Kentucky,Office Supplies,Binders,1577.94,3,757.4112
9275,New Mexico,Office Supplies,Art,255.85,7,112.574
9276,Florida,Office Supplies,Storage,184.704,6,13.8528
9277,Florida,Technology,Accessories,47.92,2,11.98
9278,Pennsylvania,Office Supplies,Labels,15.936,4,5.1792
9279,Pennsylvania,Office Supplies,Binders,8.001,7,-5.6007
9280,Pennsylvania,Furniture,Chairs,398.972,2,-28.498
9281,Washington,Furniture,Bookcases,163.88,2,40.97
9282,Virginia,Office Supplies,Appliances,67.9,5,20.37
9283,Florida,Office Supplies,Paper,72.224,4,25.2784
9284,Colorado,Office Supplies,Labels,11.696,2,3.9474
9285,Wisconsin,Furniture,Chairs,392.94,3,43.2234
9286,North Carolina,Furniture,Furnishings,18.176,1,4.7712
9287,Texas,Office Supplies,Binders,6.888,3,-11.0208
9288,Texas,Furniture,Tables,457.485,3,-84.9615
9289,Pennsylvania,Furniture,Chairs,1079.316,6,-15.4188
9290,California,Office Supplies,Paper,48.91,1,22.9877
9291,Delaware,Office Supplies,Art,9.84,3,2.8536
9292,Delaware,Office Supplies,Binders,34.5,3,15.525
9293,Texas,Office Supplies,Binders,0.556,1,-0.9452
9294,Maryland,Office Supplies,Binders,43.8,6,20.586
9295,Ohio,Office Supplies,Paper,13.872,3,5.0286
9296,Ohio,Furniture,Bookcases,115.96,4,-64.9376
9297,Texas,Technology,Accessories,41.424,2,8.2848
9298,Texas,Technology,Phones,244.768,4,24.4768
9299,Texas,Office Supplies,Art,74.352,3,6.5058
9300,Texas,Office Supplies,Binders,4.312,2,-6.8992
9301,Texas,Furniture,Chairs,56.686,1,-20.245
9302,Texas,Technology,Phones,97.968,2,6.123
9303,Texas,Office Supplies,Art,7.872,3,0.8856
9304,Texas,Office Supplies,Paper,15.552,3,5.4432
9305,Texas,Office Supplies,Binders,1.476,1,-2.2878
9306,New Mexico,Office Supplies,Art,8.4,5,2.184
9307,California,Office Supplies,Art,6.56,2,1.9024
9308,California,Office Supplies,Art,14.88,2,3.72
9309,California,Technology,Accessories,45.48,4,15.918
9310,California,Office Supplies,Art,25.44,6,9.9216
9311,New York,Office Supplies,Binders,146.688,8,45.84
9312,Texas,Office Supplies,Labels,4.928,2,1.7248
9313,Texas,Office Supplies,Art,63.488,4,4.7616
9314,Michigan,Office Supplies,Storage,418.32,7,117.1296
9315,Michigan,Office Supplies,Appliances,123.858,2,46.7908
9316,Pennsylvania,Technology,Phones,118.782,3,-27.7158
9317,Pennsylvania,Office Supplies,Supplies,769.184,4,-163.4516
9318,Texas,Technology,Accessories,47.904,1,-2.994
9319,New York,Office Supplies,Paper,13.36,2,6.4128
9320,New York,Furniture,Chairs,163.764,2,25.4744
9321,New York,Furniture,Furnishings,183.92,4,31.2664
9322,Texas,Furniture,Furnishings,11.376,3,-5.688
9323,Texas,Furniture,Furnishings,66.112,4,-84.2928
9324,California,Office Supplies,Paper,211.04,8,97.0784
9325,California,Furniture,Chairs,594.816,2,59.4816
9326,California,Office Supplies,Binders,72.96,3,23.712
9327,Washington,Furniture,Furnishings,80.96,4,34.8128
9328,Washington,Technology,Phones,455.712,2,34.1784
9329,Washington,Office Supplies,Art,25.98,1,7.2744
9330,California,Office Supplies,Appliances,45.28,4,15.3952
9331,New York,Office Supplies,Envelopes,15.56,2,7.3132
9332,Oregon,Technology,Phones,859.2,3,75.18
9333,Kentucky,Office Supplies,Appliances,195.68,4,50.8768
9334,Kentucky,Office Supplies,Fasteners,14.2,4,6.674
9335,Florida,Furniture,Bookcases,314.352,3,-15.7176
9336,Florida,Office Supplies,Labels,4.608,2,1.4976
9337,California,Office Supplies,Fasteners,17.9,5,8.771
9338,California,Office Supplies,Binders,2.992,1,1.122
9339,California,Office Supplies,Binders,20.064,6,7.0224
9340,California,Office Supplies,Paper,146.73,3,68.9631
9341,California,Office Supplies,Labels,18.75,5,9
9342,California,Technology,Phones,117.576,3,11.7576
9343,California,Office Supplies,Binders,51.184,7,19.194
9344,Ohio,Furniture,Tables,455.97,5,-106.393
9345,Ohio,Office Supplies,Binders,5.715,5,-4.7625
9346,Ohio,Technology,Phones,57.594,1,-11.5188
9347,Ohio,Furniture,Furnishings,30.144,2,8.2896
9348,Ohio,Furniture,Chairs,899.43,5,-12.849
9349,California,Furniture,Furnishings,842.72,8,202.2528
9350,California,Furniture,Furnishings,41.96,2,10.9096
9351,Washington,Office Supplies,Binders,13.216,4,4.4604
9352,Washington,Furniture,Chairs,184.752,3,-20.7846
9353,Illinois,Furniture,Chairs,520.464,2,-14.8704
9354,Illinois,Office Supplies,Paper,11.424,3,3.7128
9355,Michigan,Office Supplies,Paper,19.44,3,9.3312
9356,Michigan,Office Supplies,Art,3.64,2,1.0192
9357,Michigan,Office Supplies,Paper,18.54,2,8.7138
9358,New York,Office Supplies,Binders,43.12,5,15.092
9359,New York,Furniture,Tables,313.722,3,-99.3453
9360,New York,Furniture,Furnishings,45.98,1,7.8166
9361,New York,Office Supplies,Storage,428.68,7,0
9362,Washington,Office Supplies,Binders,30.576,6,10.3194
9363,Washington,Office Supplies,Fasteners,13.02,7,0.3906
9364,Washington,Furniture,Furnishings,22.14,3,6.4206
9365,Washington,Office Supplies,Storage,359.32,4,7.1864
9366,Missouri,Office Supplies,Paper,11.56,2,5.6644
9367,New York,Office Supplies,Binders,68.48,2,25.68
9368,New York,Office Supplies,Storage,1676.88,6,83.844
9369,New Jersey,Office Supplies,Paper,37.94,2,18.2112
9370,Maryland,Furniture,Chairs,272.97,3,43.6752
9371,Ohio,Furniture,Furnishings,41.568,4,-4.1568
9372,Ohio,Furniture,Chairs,317.058,3,-86.0586
9373,Ohio,Office Supplies,Fasteners,8.04,5,2.9145
9374,California,Technology,Phones,419.944,7,52.493
9375,Washington,Office Supplies,Supplies,61.38,6,15.9588
9376,California,Technology,Accessories,50,2,10.5
9377,New Jersey,Technology,Accessories,31.8,3,13.674
9378,Wisconsin,Office Supplies,Storage,32.56,2,8.4656
9379,Illinois,Office Supplies,Envelopes,7.072,2,2.3868
9380,Florida,Office Supplies,Paper,45.528,3,15.9348
9381,Florida,Furniture,Chairs,64.784,1,6.4784
9382,Florida,Office Supplies,Storage,424.272,2,-10.6068
9383,Florida,Office Supplies,Art,1.344,1,0.504
9384,Florida,Office Supplies,Storage,83.92,5,-1.049
9385,New York,Office Supplies,Paper,25.92,4,12.4416
9386,Arizona,Furniture,Furnishings,120.576,8,33.1584
9387,Vermont,Office Supplies,Paper,79.92,4,37.5624
9388,Vermont,Office Supplies,Paper,12.28,1,5.7716
9389,Vermont,Office Supplies,Appliances,542.94,3,152.0232
9390,Vermont,Office Supplies,Envelopes,2.04,1,0.9588
9391,Texas,Office Supplies,Storage,228.92,5,14.3075
9392,Illinois,Technology,Phones,7.992,1,2.5974
9393,Colorado,Furniture,Chairs,582.336,8,-29.1168
9394,New York,Technology,Phones,629.95,5,157.4875
9395,New York,Furniture,Chairs,631.782,2,140.396
9396,New York,Furniture,Bookcases,801.568,2,-10.0196
9397,New York,Office Supplies,Labels,75.18,6,35.3346
9398,New York,Office Supplies,Appliances,30.98,1,8.0548
9399,New York,Technology,Phones,1349.91,9,661.4559
9400,Illinois,Office Supplies,Art,14.112,6,1.2348
9401,Virginia,Office Supplies,Envelopes,31.12,4,14.6264
9402,Arizona,Furniture,Furnishings,4.272,2,0.9612
9403,New York,Furniture,Tables,209.148,2,-66.2302
9404,New York,Office Supplies,Storage,1591.02,6,286.3836
9405,Pennsylvania,Office Supplies,Fasteners,7.92,5,1.683
9406,Illinois,Technology,Machines,574.91,2,156.047
9407,Illinois,Office Supplies,Paper,8.448,2,2.64
9408,New York,Technology,Accessories,1071,9,171.36
9409,New York,Furniture,Furnishings,12.07,1,3.9831
9410,Pennsylvania,Office Supplies,Binders,3.273,1,-2.5093
9411,Pennsylvania,Furniture,Furnishings,87.92,5,15.386
9412,Arizona,Office Supplies,Storage,104.696,1,6.5435
9413,California,Furniture,Chairs,2803.92,5,0
9414,Texas,Office Supplies,Binders,6.816,2,-11.5872
9415,Washington,Technology,Phones,249.584,2,15.599
9416,Washington,Office Supplies,Paper,17.94,3,8.7906
9417,Washington,Furniture,Furnishings,10.11,3,3.2352
9418,North Carolina,Office Supplies,Paper,10.368,2,3.6288
9419,North Carolina,Office Supplies,Paper,11.952,3,4.0338
9420,Texas,Office Supplies,Appliances,15.224,2,-38.8212
9421,Texas,Office Supplies,Appliances,21.984,6,-56.0592
9422,California,Technology,Phones,604.752,6,60.4752
9423,California,Office Supplies,Supplies,40.7,5,11.803
9424,California,Technology,Phones,302.376,3,37.797
9425,California,Technology,Accessories,45,3,4.95
9426,New York,Furniture,Chairs,3785.292,6,420.588
9427,Washington,Office Supplies,Art,35.4,5,13.452
9428,New York,Furniture,Furnishings,199.9,5,39.98
9429,Texas,Furniture,Chairs,1212.96,8,-69.312
9430,Texas,Technology,Phones,1099.96,5,82.497
9431,Texas,Furniture,Tables,103.481,1,-16.2613
9432,Pennsylvania,Office Supplies,Labels,5.904,2,1.9926
9433,Arizona,Technology,Accessories,30.08,2,-5.264
9434,Arizona,Office Supplies,Paper,36.288,7,12.7008
9435,Arizona,Office Supplies,Art,10.272,3,1.1556
9436,Arizona,Technology,Accessories,252.8,4,-31.6
9437,Pennsylvania,Office Supplies,Binders,2.946,2,-2.0622
9438,California,Office Supplies,Paper,12.96,2,6.2208
9439,Pennsylvania,Technology,Phones,285.576,4,-57.1152
9440,Illinois,Office Supplies,Supplies,22.24,2,2.502
9441,New York,Office Supplies,Paper,14.62,2,6.7252
9442,Ohio,Office Supplies,Appliances,48.36,5,6.045
9443,Florida,Office Supplies,Art,16.256,2,1.2192
9444,Florida,Technology,Phones,219.184,2,19.1786
9445,Texas,Technology,Phones,95.84,4,34.742
9446,Indiana,Office Supplies,Labels,12.39,3,5.6994
9447,Indiana,Office Supplies,Paper,35.88,6,16.146
9448,Oklahoma,Furniture,Furnishings,477.3,5,138.417
9449,Washington,Office Supplies,Labels,12.32,4,5.9136
9450,California,Office Supplies,Binders,8.608,2,3.0128
9451,Washington,Office Supplies,Storage,136.26,9,5.4504
9452,California,Office Supplies,Appliances,186.15,3,55.845
9453,California,Office Supplies,Binders,81.792,6,26.5824
9454,California,Office Supplies,Supplies,47.19,3,13.6851
9455,California,Technology,Phones,36.784,2,-8.2764
9456,Tennessee,Technology,Machines,91.475,1,-1.8295
9457,North Carolina,Technology,Accessories,27.192,3,0.3399
9458,North Carolina,Office Supplies,Binders,12.06,5,-10.05
9459,California,Office Supplies,Art,144.6,3,41.934
9460,California,Technology,Phones,15.992,1,-2.9985
9461,New York,Office Supplies,Paper,34.44,3,17.22
9462,California,Technology,Phones,321.552,6,20.097
9463,Kentucky,Furniture,Chairs,701.96,2,168.4704
9464,Ohio,Office Supplies,Art,19.456,4,3.4048
9465,Delaware,Office Supplies,Labels,17.28,6,7.9488
9466,Washington,Furniture,Furnishings,31.96,2,1.598
9467,New York,Office Supplies,Binders,164.688,6,55.5822
9468,New York,Furniture,Tables,166.5,2,-66.6
9469,New York,Office Supplies,Paper,12.96,2,6.2208
9470,New York,Office Supplies,Paper,110.96,2,53.2608
9471,New York,Technology,Phones,99.98,2,3.9992
9472,New York,Office Supplies,Binders,11.424,1,3.7128
9473,New York,Furniture,Chairs,128.124,2,24.2012
9474,New York,Furniture,Furnishings,101.4,5,38.532
9475,Illinois,Office Supplies,Labels,5.904,2,1.9926
9476,Illinois,Office Supplies,Paper,173.488,7,54.215
9477,Illinois,Furniture,Furnishings,51.56,2,-61.872
9478,Illinois,Office Supplies,Binders,3.564,3,-6.237
9479,Illinois,Office Supplies,Fasteners,13.16,5,4.1125
9480,Illinois,Office Supplies,Binders,3.828,3,-6.5076
9481,Illinois,Office Supplies,Binders,304.99,5,-533.7325
9482,Texas,Office Supplies,Storage,18.16,2,1.816
9483,Pennsylvania,Technology,Accessories,319.984,2,91.9954
9484,California,Office Supplies,Art,19.68,6,6.4944
9485,Texas,Furniture,Bookcases,781.864,10,-137.976
9486,Texas,Office Supplies,Paper,30.816,9,9.63
9487,West Virginia,Furniture,Tables,673.344,3,-76.9536
9488,New Jersey,Office Supplies,Fasteners,6.54,3,2.1582
9489,Oregon,Technology,Phones,572.8,2,50.12
9490,Alabama,Office Supplies,Art,197.05,7,59.115
9491,California,Office Supplies,Binders,2022.272,8,682.5168
9492,California,Office Supplies,Art,9.12,3,3.1008
9493,Oklahoma,Office Supplies,Binders,38.16,9,19.08
9494,Oklahoma,Furniture,Tables,1592.85,7,350.427
9495,Oklahoma,Office Supplies,Binders,11.88,2,5.346
9496,California,Technology,Accessories,120,6,46.8
9497,California,Office Supplies,Appliances,8.67,1,2.3409
9498,Indiana,Office Supplies,Paper,4.41,1,2.0286
9499,Indiana,Office Supplies,Paper,167.94,3,82.2906
9500,Indiana,Office Supplies,Paper,67.8,10,31.188
9501,Wisconsin,Furniture,Furnishings,26.94,3,11.3148
9502,California,Furniture,Furnishings,32.04,3,8.01
9503,New York,Office Supplies,Art,32.13,9,8.3538
9504,New York,Office Supplies,Art,2.88,1,0.8064
9505,New York,Technology,Phones,1091.93,7,272.9825
9506,New York,Office Supplies,Paper,111.96,2,54.8604
9507,Michigan,Office Supplies,Art,26.7,2,7.476
9508,Michigan,Office Supplies,Binders,40.2,5,18.09
9509,Michigan,Office Supplies,Art,13.89,3,4.5837
9510,Michigan,Office Supplies,Storage,689.82,6,20.6946
9511,New York,Office Supplies,Art,38.34,9,15.7194
9512,Illinois,Office Supplies,Binders,9.264,3,-13.896
9513,Texas,Furniture,Bookcases,204.6664,1,-6.0196
9514,Wisconsin,Technology,Accessories,1649.75,5,544.4175
9515,Florida,Office Supplies,Paper,91.056,6,31.8696
9516,Illinois,Office Supplies,Art,54.208,14,8.8088
9517,Ohio,Technology,Phones,26.982,3,4.0473
9518,Ohio,Office Supplies,Labels,6.912,3,2.5056
9519,Ohio,Office Supplies,Storage,435.504,3,48.9942
9520,California,Office Supplies,Appliances,81.08,4,22.7024
9521,California,Office Supplies,Storage,93.02,2,3.7208
9522,Illinois,Technology,Phones,323.976,3,36.4473
9523,Illinois,Office Supplies,Paper,15.552,3,5.4432
9524,Illinois,Office Supplies,Storage,32.592,3,-7.7406
9525,Washington,Office Supplies,Binders,83.92,5,29.372
9526,Washington,Furniture,Furnishings,199.9,5,39.98
9527,Washington,Technology,Phones,31.176,3,-7.0146
9528,Washington,Office Supplies,Binders,172.752,6,60.4632
9529,Washington,Office Supplies,Binders,9.296,2,3.0212
9530,Texas,Office Supplies,Storage,12.768,2,0.9576
9531,Washington,Office Supplies,Paper,52.76,2,24.2696
9532,Texas,Office Supplies,Storage,55.616,2,5.5616
9533,New York,Furniture,Chairs,427.644,14,80.7772
9534,New York,Office Supplies,Fasteners,40.67,7,12.6077
9535,New York,Office Supplies,Storage,33.48,2,1.3392
9536,New York,Office Supplies,Binders,9.728,2,3.2832
9537,Illinois,Furniture,Furnishings,8.856,3,-6.8634
9538,California,Furniture,Bookcases,477.666,2,84.294
9539,Rhode Island,Office Supplies,Paper,16.9,5,7.774
9540,Rhode Island,Office Supplies,Paper,39.96,2,18.7812
9541,Arizona,Furniture,Chairs,191.968,7,16.7972
9542,Texas,Office Supplies,Labels,35.52,3,13.32
9543,Texas,Office Supplies,Binders,6.23,5,-9.6565
9544,Texas,Office Supplies,Paper,56.704,2,19.1376
9545,Texas,Furniture,Bookcases,369.1992,3,-114.0174
9546,Indiana,Technology,Accessories,1.98,2,0.891
9547,Indiana,Office Supplies,Paper,75.88,2,35.6636
9548,Pennsylvania,Office Supplies,Paper,6.848,2,2.14
9549,Pennsylvania,Office Supplies,Binders,4.626,2,-3.855
9550,Pennsylvania,Office Supplies,Appliances,453.6,3,90.72
9551,California,Office Supplies,Binders,13.848,3,5.193
9552,Pennsylvania,Office Supplies,Storage,577.584,6,43.3188
9553,Virginia,Technology,Accessories,151.96,4,36.4704
9554,Colorado,Furniture,Furnishings,68.432,7,8.554
9555,Ohio,Furniture,Furnishings,71.12,5,9.779
9556,Ohio,Office Supplies,Fasteners,3.008,2,0.564
9557,New Hampshire,Office Supplies,Paper,184.66,7,84.9436
9558,Texas,Furniture,Furnishings,5.312,2,-1.5936
9559,Ohio,Technology,Accessories,132.52,5,34.7865
